Accident_ID,Area,Date,Time,Vehicle_Type,Driver_Age,Cause,Injuries,Deaths,Weather
1054,Chromepet,2022-02-27 00:00:00,13:6,bike,22.0,signal jump,3,1,Cloudy
1019,Adyar,28-08-2022,,bus ,15.0,Signal Jump,1,1,Rainy
1002,Guindy,2023-10-07 00:00:00,,Truck,15.0,signal jump,2,-1,clear
1019,Adyar,2023-12-19 00:00:00,2:53,,60.0,Over Speed,2,2,
1095,Adyar,2023-07-13 00:00:00,19:39,Truck,30.0,,3,2,Clear
1069,VELACHERY,2024-02-19 00:00:00,,Car,120.0,,5,1,
1073,Anna Nagar,2023-08-24 00:00:00,19:25,bus ,,,2,0,RAINY
1099,,2022-03-02 00:00:00,23:11,,,Distracted Driving,-1,2,clear
1095,Adyar,,8:28,bike,120.0,,1,-1,
1001,   Anna Nagar,2023-07-29 00:00:00,,Car,45.0,,0,1,
1093,OMR,11-06-2022,18:39,Auto,,Signal Jump,4,1,Clear
1014,,14-03-2022,13:1, truck,17.0,overspeed,0,1,
1093,   Anna Nagar,2022-07-14 00:00:00,13:57,AUTO,120.0,Signal Jump,-1,-1,RAINY
1014,OMR,2024-02-29 00:00:00,8:67,Bike,,Wrong Turn,1,1,
1096,,22-11-2022,,CAR,15.0,overspeed,2,0,Rainy
1008,Adyar,2024-05-13 00:00:00,25:31,,22.0,overspeed,5,0,Rainy
1088,   Anna Nagar,2024-02-03 00:00:00,18:46,bike,17.0,,3,1,Clear
1062,T Nagar,,,Auto,120.0,Signal Jump,5,3,
1004,guindy,2023-02-27 00:00:00,17:40,Truck,45.0,Over Speed,1,2,
1084,   Anna Nagar,2022-12-16 00:00:00,25:15,bike,30.0,Drunk Driving,3,2,
1009,t nagar,2023-03-05 00:00:00,20:59,,,Signal Jump,1,1,clear
1075,Velachery,2023-08-13 00:00:00,,CAR,15.0,Wrong Turn,2,1,Cloudy
1077,Porur,,4:5,Bus,17.0,,5,2,clear
1030,Perungudi,2022-09-20 00:00:00,22:30,Truck,45.0,Drunk Driving,5,0,Cloudy
1050,Guindy,,18:59,AUTO,15.0,Signal Jump,2,-1,
1046,   Anna Nagar,26-07-2022,19:49,AUTO,,Drunk Driving,4,2,
1079,t nagar,2024-05-24 00:00:00,21:56,AUTO,30.0,overspeed,3,1,
1026,OMR,2023-04-16 00:00:00,23:63,Auto,30.0,,2,-1,Cloudy
1091,Perungudi,2022-03-25 00:00:00,,bus ,15.0,overspeed,-1,1,clear
1070,Guindy,2022-01-28 00:00:00,7:67,,30.0,Distracted Driving,2,0,Cloudy
1014,VELACHERY,2022-11-09 00:00:00,11:1,Bus,60.0,Over Speed,3,3,Rainy
1007,Anna Nagar,2022-12-13 00:00:00,25:39,Bike,17.0,Signal Jump,1,2,Rainy
1055,Guindy,2023-03-15 00:00:00,22:63,Bus,15.0,Signal Jump,5,1,Cloudy
1012,,2023-06-21 00:00:00,23:37,,30.0,Wrong Turn,0,3,Clear
1083,t nagar,2022-11-05 00:00:00,25:26,bike,15.0,Over Speed,0,3,Rainy
1022,Porur,2023-02-08 00:00:00,9:47,bike,22.0,signal jump,4,3,Clear
1087,Porur,2022-02-14 00:00:00,0:39,Car,,Drunk Driving,3,1,Rainy
1023,T Nagar,2023-02-27 00:00:00,13:31,Auto,,,-1,1,Clear
1047,Adyar,2024-03-26 00:00:00,,Auto,,signal jump,3,-1,Clear
1070,Adyar,2023-11-12 00:00:00,4:2, truck,15.0,Wrong Turn,4,2,RAINY
1093,Adyar,2022-01-20 00:00:00,25:67,AUTO,17.0,,3,3,
1007,Anna Nagar,2024-06-02 00:00:00,8:17,bus ,15.0,Wrong Turn,4,2,
1059,t nagar,2023-02-23 00:00:00,1:12,Bike,30.0,overspeed,2,0,Rainy
1027,OMR,2022-10-23 00:00:00,5:14,,30.0,overspeed,4,-1,Clear
1037,VELACHERY,2023-05-23 00:00:00,23:39,bus ,17.0,Over Speed,5,1,Rainy
1012,Porur,2023-08-06 00:00:00,13:49,Auto,15.0,Drunk Driving,3,3,
1036,guindy,2023-10-03 00:00:00,12:66, truck,22.0,Distracted Driving,4,-1,Cloudy
1042,t nagar,2022-02-21 00:00:00,,bike,120.0,,3,-1,Clear
1041,Perungudi,2023-09-30 00:00:00,8:61,AUTO,17.0,,5,1,RAINY
1057,guindy,27-04-2022,9:13,bus ,30.0,Over Speed,4,1,Rainy
1025,Guindy,,1:54,bike,30.0,Drunk Driving,5,0,clear
1028,Velachery,2022-11-30 00:00:00,16:30,Bus,120.0,,5,2,Rainy
1095,Guindy,2022-12-04 00:00:00,18:60,Car,22.0,Signal Jump,1,-1,Clear
1015,Porur,2023-10-15 00:00:00,,CAR,60.0,Over Speed,-1,1,Cloudy
1001,Guindy,2022-12-10 00:00:00,,AUTO,30.0,Distracted Driving,0,3,
1025,T Nagar,2022-12-15 00:00:00,7:32,,45.0,Distracted Driving,2,3,Cloudy
1031,OMR,2023-05-08 00:00:00,,Bus,30.0,Signal Jump,-1,-1,Cloudy
1078,guindy,,6:18,AUTO,30.0,overspeed,4,-1,Rainy
1005,,2024-01-13 00:00:00,17:31, truck,17.0,Distracted Driving,1,-1,Rainy
1014,,2022-03-04 00:00:00,1:57,Auto,120.0,signal jump,3,2,clear
1036,Guindy,2022-02-19 00:00:00,22:66,Bike,22.0,,-1,-1,clear
1095,Tambaram,2022-05-02 00:00:00,1:63,Auto,15.0,Over Speed,5,1,clear
1090,VELACHERY,2022-05-03 00:00:00,2:22,Bus,17.0,,-1,0,
1019,VELACHERY,2022-05-19 00:00:00,18:43,Truck,45.0,Wrong Turn,2,2,clear
1074,Porur,2023-11-11 00:00:00,,CAR,120.0,Signal Jump,2,3,Clear
1032,Velachery,2022-01-12 00:00:00,14:16,AUTO,45.0,Distracted Driving,-1,1,clear
1030,Porur,19-09-2023,2:33,Auto,15.0,,-1,-1,clear
1018,Guindy,2023-09-16 00:00:00,18:69, truck,30.0,Drunk Driving,3,1,Cloudy
1037,   Anna Nagar,2023-08-10 00:00:00,15:7,CAR,120.0,Drunk Driving,2,-1,
1025,   Anna Nagar,2022-07-09 00:00:00,11:1,Car,30.0,,-1,-1,Cloudy
1093,Perungudi,2022-10-23 00:00:00,22:5,Car,22.0,Wrong Turn,2,-1,Rainy
1006,VELACHERY,2022-01-18 00:00:00,18:43,Truck,15.0,Drunk Driving,2,0,
1020,Tambaram,2022-11-30 00:00:00,14:38, truck,15.0,Over Speed,3,1,
1034,Chromepet,2022-05-10 00:00:00,14:27,CAR,30.0,,0,-1,RAINY
1023,Adyar,,9:63,bike,17.0,Drunk Driving,5,3,Cloudy
1060,   Anna Nagar,29-11-2023,8:25,bike,15.0,Wrong Turn,-1,2,Cloudy
1030,,2022-02-07 00:00:00,23:32,AUTO,15.0,Wrong Turn,3,1,Rainy
1041,T Nagar,10-07-2023,16:10, truck,,Signal Jump,5,3,RAINY
1023,Perungudi,2022-11-08 00:00:00,25:15,CAR,30.0,Over Speed,-1,0,
1041,Velachery,2023-06-24 00:00:00,12:22,Truck,120.0,Over Speed,3,1,RAINY
1032,Guindy,2022-06-03 00:00:00,6:42,Bike,30.0,Signal Jump,-1,-1,Clear
1012,   Anna Nagar,2023-06-14 00:00:00,19:62,Auto,60.0,signal jump,2,3,clear
1079,,2022-02-06 00:00:00,,Bus,30.0,Over Speed,0,3,
1031,Adyar,2023-12-25 00:00:00,20:11,bus ,30.0,Wrong Turn,3,0,RAINY
1057,,27-04-2023,6:31,Auto,60.0,Distracted Driving,5,-1,
1050,t nagar,2022-04-06 00:00:00,14:29,bus ,45.0,,-1,2,RAINY
1090,t nagar,2023-06-27 00:00:00,5:5,AUTO,15.0,,4,2,
1007,guindy,2023-03-10 00:00:00,4:63,Bus,30.0,overspeed,2,-1,
1080,   Anna Nagar,2023-10-11 00:00:00,21:63,,,Signal Jump,0,0,Cloudy
1023,Tambaram,2022-08-16 00:00:00,0:47,CAR,120.0,signal jump,3,-1,clear
1084,,2022-08-01 00:00:00,2:38,Bike,30.0,signal jump,3,1,clear
1009,t nagar,2024-03-02 00:00:00,19:44,Car,30.0,signal jump,-1,-1,clear
1082,Guindy,2024-04-01 00:00:00,11:16,bike,,,3,-1,
1024,   Anna Nagar,,14:2,,120.0,Drunk Driving,3,2,Rainy
1044,Guindy,2024-03-17 00:00:00,16:15, truck,15.0,Drunk Driving,5,3,Clear
1058,Tambaram,2024-02-27 00:00:00,,Truck,45.0,Drunk Driving,2,3,Rainy
1091,Chromepet,2022-05-10 00:00:00,,bike,60.0,signal jump,0,1,Clear
1090,Tambaram,2022-09-05 00:00:00,14:55,CAR,17.0,signal jump,5,0,
1088,,2023-08-25 00:00:00,7:18,AUTO,17.0,,5,2,Cloudy
1033,Perungudi,2022-06-03 00:00:00,13:68,CAR,17.0,Drunk Driving,0,-1,RAINY
1008,,,13:31,Auto,60.0,Signal Jump,-1,2,clear
1075,Adyar,2023-11-22 00:00:00,17:14,,17.0,signal jump,-1,1,
1090,Guindy,,0:10,AUTO,60.0,Distracted Driving,4,2,Rainy
1049,,2023-06-27 00:00:00,2:36,,17.0,signal jump,0,0,RAINY
1068,OMR,2023-04-22 00:00:00,15:66,Auto,15.0,Drunk Driving,3,0,
1035,t nagar,2022-03-08 00:00:00,15:70,Bike,15.0,Wrong Turn,5,1,clear
1053,   Anna Nagar,2024-03-11 00:00:00,11:57,,60.0,Drunk Driving,0,-1,RAINY
1021,,24-02-2022,22:46,Truck,120.0,Distracted Driving,2,-1,
1044,Porur,13-05-2022,3:31,Car,45.0,,1,1,Cloudy
1013,,,7:48,bus ,60.0,Distracted Driving,1,-1,Cloudy
1091,Tambaram,2023-10-20 00:00:00,13:68,Bike,120.0,Drunk Driving,1,3,Cloudy
1076,VELACHERY,2022-03-28 00:00:00,20:20,Truck,15.0,signal jump,2,-1,
1098,t nagar,2023-10-22 00:00:00,,,22.0,,1,-1,clear
1042,,2023-09-15 00:00:00,1:56,bus ,22.0,Wrong Turn,5,1,Clear
1091,   Anna Nagar,2022-07-15 00:00:00,8:34,Auto,45.0,Distracted Driving,5,1,
1006,,2023-04-26 00:00:00,,Auto,60.0,signal jump,5,3,RAINY
1084,Adyar,,4:6,Bus,60.0,Distracted Driving,5,1,
1084,,2023-11-26 00:00:00,0:21,Car,22.0,,0,-1,Rainy
1048,   Anna Nagar,2022-09-06 00:00:00,8:9,Truck,15.0,Wrong Turn,4,2,Cloudy
1078,Tambaram,2024-06-09 00:00:00,4:16,Car,17.0,,5,3,Rainy
1073,Chromepet,2023-04-06 00:00:00,7:61,,45.0,overspeed,4,2,clear
1034,Guindy,2022-01-22 00:00:00,,,15.0,,2,0,
1072,Anna Nagar,,25:65,Bus,22.0,Distracted Driving,5,1,clear
1013,OMR,2022-02-13 00:00:00,16:31, truck,60.0,,3,3,
1085,,2022-08-18 00:00:00,6:2,,120.0,Wrong Turn,0,0,Rainy
1008,T Nagar,04-10-2022,15:56,AUTO,22.0,,0,-1,RAINY
1013,t nagar,2022-01-25 00:00:00,21:30, truck,17.0,Wrong Turn,5,0,Clear
1025,t nagar,21-02-2022,25:31,CAR,15.0,Drunk Driving,5,2,Cloudy
1087,Anna Nagar,2023-03-11 00:00:00,6:19,,120.0,Wrong Turn,5,0,Cloudy
1071,T Nagar,2024-06-14 00:00:00,25:67, truck,,Signal Jump,0,1,
1058,,2022-07-22 00:00:00,19:50,Bus,,Wrong Turn,0,3,
1036,guindy,28-05-2022,14:36,Car,120.0,Signal Jump,4,0,Clear
1032,Guindy,2022-02-24 00:00:00,14:37,AUTO,30.0,Signal Jump,4,0,Clear
1051,guindy,2023-11-11 00:00:00,2:69,bike,17.0,Over Speed,2,1,Rainy
1007,   Anna Nagar,2022-08-26 00:00:00,15:28,,,signal jump,5,2,RAINY
1052,,2023-09-22 00:00:00,9:53,CAR,120.0,Wrong Turn,1,3,Cloudy
1081,OMR,2023-06-29 00:00:00,2:11,Car,45.0,overspeed,2,0,clear
1076,,2022-01-13 00:00:00,16:1,bus ,120.0,Distracted Driving,2,0,Rainy
1030,Anna Nagar,2022-01-09 00:00:00,25:38,Bus,45.0,,5,0,clear
1076,t nagar,2022-10-13 00:00:00,25:68,Auto,,,4,0,
1066,Anna Nagar,25-09-2023,22:25,bus ,15.0,Drunk Driving,4,3,Clear
1080,Guindy,2022-10-24 00:00:00,4:10,,,Signal Jump,-1,2,clear
1026,t nagar,2022-02-10 00:00:00,23:16,,30.0,Drunk Driving,2,1,Cloudy
1038,Adyar,2024-05-02 00:00:00,11:16,Bus,30.0,Drunk Driving,3,3,clear
1069,t nagar,2024-04-17 00:00:00,23:20,bus ,120.0,,5,1,
1012,Velachery,2023-06-20 00:00:00,6:16,,17.0,Distracted Driving,4,-1,
1096,OMR,2022-12-14 00:00:00,,bike,,,3,3,
1066,t nagar,29-06-2023,18:24,bike,30.0,overspeed,3,0,
1093,T Nagar,2022-12-28 00:00:00,,bike,,,3,0,clear
1000,Tambaram,2022-04-05 00:00:00,22:62,Auto,45.0,Distracted Driving,3,1,RAINY
1015,Guindy,2023-12-26 00:00:00,,,22.0,Over Speed,2,1,clear
1041,Porur,2022-01-28 00:00:00,1:52,,30.0,,0,-1,Cloudy
1004,Velachery,2023-01-19 00:00:00,11:70,Auto,45.0,Over Speed,3,3,Clear
1051,VELACHERY,,3:26,Auto,120.0,Distracted Driving,1,1,
1055,,2024-06-11 00:00:00,1:38,Bike,22.0,,0,3,
1038,Tambaram,2023-01-08 00:00:00,4:37,Bus,22.0,,1,2,clear
1058,Perungudi,2022-06-07 00:00:00,25:9,Truck,,Distracted Driving,1,1,
1056,Guindy,2023-10-23 00:00:00,24:39,bike,17.0,,4,1,Clear
1045,Adyar,2023-12-19 00:00:00,10:22,Bike,45.0,Over Speed,5,2,Clear
1024,Adyar,2022-01-10 00:00:00,21:23, truck,,Wrong Turn,5,0,clear
1012,T Nagar,2022-02-10 00:00:00,4:45,AUTO,15.0,signal jump,0,1,
1089,Tambaram,2022-11-24 00:00:00,0:42,bike,17.0,overspeed,2,2,
1055,,,,Car,15.0,,0,0,
1015,Guindy,2023-03-27 00:00:00,9:67,bus ,15.0,Signal Jump,-1,-1,
1041,VELACHERY,2023-05-25 00:00:00,20:24,CAR,120.0,Drunk Driving,0,1,clear
1039,Anna Nagar,2023-06-19 00:00:00,2:70,CAR,45.0,overspeed,2,3,
1035,,18-06-2024,, truck,120.0,signal jump,1,2,
1091,Chromepet,2023-05-23 00:00:00,,,45.0,Wrong Turn,0,0,clear
1008,T Nagar,2024-05-15 00:00:00,18:47,Car,30.0,Over Speed,2,2,clear
1066,Velachery,2022-12-03 00:00:00,10:19,Bike,15.0,Wrong Turn,1,0,RAINY
1005,VELACHERY,2024-03-11 00:00:00,,Bike,,,3,1,
1024,Tambaram,2023-05-11 00:00:00,10:39,Truck,60.0,Drunk Driving,1,2,Rainy
1039,Guindy,,,Car,17.0,signal jump,0,0,Rainy
1020,,2023-11-26 00:00:00,22:66,Truck,30.0,Drunk Driving,-1,-1,
1031,Porur,2022-07-05 00:00:00,5:38,Bus,15.0,,-1,-1,Rainy
1091,Adyar,2022-09-18 00:00:00,6:68,bus ,15.0,overspeed,5,0,clear
1016,Perungudi,2023-09-24 00:00:00,4:21,Auto,,overspeed,4,3,RAINY
1038,Velachery,,,Truck,45.0,Wrong Turn,2,3,Rainy
1027,Tambaram,2022-10-27 00:00:00,13:12,Bus,45.0,Drunk Driving,2,-1,RAINY
1092,Velachery,2024-05-16 00:00:00,3:67,Car,,Wrong Turn,3,2,clear
1083,,2023-01-01 00:00:00,22:8,bus ,30.0,signal jump,-1,-1,RAINY
1040,Perungudi,2022-05-03 00:00:00,10:45,Bike,15.0,,3,1,clear
1052,   Anna Nagar,13-11-2023,18:3,bus ,22.0,Over Speed,4,3,Clear
1033,VELACHERY,2022-09-24 00:00:00,11:2,Truck,60.0,,4,2,clear
1000,Perungudi,2023-01-10 00:00:00,11:45, truck,,Wrong Turn,5,1,RAINY
1057,,2022-12-01 00:00:00,,,17.0,signal jump,5,0,RAINY
1089,Porur,06-10-2023,4:26,Auto,,Over Speed,-1,3,
1078,Porur,2022-12-19 00:00:00,2:30,Car,17.0,overspeed,4,2,
1078,Chromepet,2023-06-26 00:00:00,17:9,bus ,15.0,Wrong Turn,4,3,clear
1052,t nagar,2023-01-15 00:00:00,12:0,Car,15.0,,0,2,
1066,   Anna Nagar,2022-02-16 00:00:00,8:0,,45.0,Signal Jump,-1,0,
1050,Tambaram,2023-02-11 00:00:00,,,17.0,signal jump,1,1,clear
1026,Adyar,2022-04-02 00:00:00,3:21,AUTO,22.0,Over Speed,0,-1,RAINY
1020,guindy,,7:43,,30.0,overspeed,0,1,
1030,   Anna Nagar,2024-01-06 00:00:00,12:36,Bus,30.0,Drunk Driving,2,3,
1044,Anna Nagar,2022-05-23 00:00:00,21:14,bus ,,Drunk Driving,5,0,Cloudy
1054,Tambaram,2024-01-12 00:00:00,16:37,AUTO,,Drunk Driving,3,0,
1059,Anna Nagar,2022-07-18 00:00:00,7:28,,,Drunk Driving,3,1,Clear
1071,Anna Nagar,2022-05-20 00:00:00,,,17.0,,4,0,clear
1047,t nagar,2023-12-03 00:00:00,20:16,Auto,45.0,,0,0,Rainy
1064,Porur,,6:60,,22.0,Drunk Driving,1,3,Rainy
1044,   Anna Nagar,2023-04-15 00:00:00,,Truck,60.0,signal jump,3,2,
1069,Adyar,2023-09-07 00:00:00,2:26,bus ,17.0,Over Speed,-1,0,
1013,OMR,2022-12-20 00:00:00,4:12,bike,,overspeed,-1,-1,Rainy
1001,Guindy,2022-08-17 00:00:00,,,30.0,Signal Jump,2,2,Cloudy
1083,Chromepet,2022-05-12 00:00:00,9:55,Bus,,Over Speed,4,-1,
1072,t nagar,2023-07-31 00:00:00,11:63,CAR,30.0,Wrong Turn,-1,1,Cloudy
1098,,2023-11-13 00:00:00,, truck,45.0,signal jump,2,1,Rainy
1053,guindy,2022-11-03 00:00:00,22:35,AUTO,30.0,Over Speed,2,-1,Rainy
1068,VELACHERY,2022-12-19 00:00:00,12:24,,30.0,Signal Jump,5,-1,Cloudy
1085,Chromepet,2022-05-14 00:00:00,11:60,bike,,overspeed,4,3,Rainy
1082,Porur,2022-03-19 00:00:00,16:0,Bike,,signal jump,2,-1,Clear
1003,,2023-07-27 00:00:00,2:31,Bus,120.0,,3,-1,Cloudy
1036,,2024-01-22 00:00:00,,Bike,60.0,Over Speed,4,0,RAINY
1001,Chromepet,2023-10-15 00:00:00,9:31,,15.0,,3,-1,Clear
1005,Anna Nagar,2023-07-02 00:00:00,6:70,CAR,15.0,Signal Jump,3,-1,RAINY
1042,Guindy,2024-03-30 00:00:00,,Auto,,overspeed,0,2,clear
1024,Tambaram,2023-07-11 00:00:00,25:37,Car,30.0,Wrong Turn,-1,-1,clear
1079,Tambaram,2023-09-11 00:00:00,9:38,bus ,17.0,Distracted Driving,-1,1,RAINY
1096,Tambaram,2022-04-29 00:00:00,6:31,bus ,30.0,Signal Jump,4,2,Cloudy
1026,Adyar,2024-05-30 00:00:00,13:67,CAR,22.0,,0,2,Clear
1016,Tambaram,31-01-2024,, truck,22.0,Distracted Driving,0,3,Rainy
1036,Tambaram,2022-08-14 00:00:00,0:15,CAR,,Wrong Turn,2,3,Rainy
1069,Porur,2022-04-09 00:00:00,,,45.0,Distracted Driving,2,2,
1049,Guindy,2023-12-03 00:00:00,17:11,bus ,15.0,overspeed,4,3,
1082,OMR,2022-05-03 00:00:00,15:51, truck,22.0,Signal Jump,-1,0,Rainy
1064,,2023-04-23 00:00:00,,Truck,120.0,Drunk Driving,5,-1,Cloudy
1021,Adyar,17-04-2022,23:18,CAR,120.0,overspeed,2,1,RAINY
1082,Guindy,2024-05-15 00:00:00,5:37,,,,3,-1,clear
1034,OMR,05-08-2022,19:58,Bus,17.0,signal jump,1,-1,RAINY
1015,Perungudi,2022-05-13 00:00:00,7:0,Bus,,,0,0,
1058,t nagar,2024-04-27 00:00:00,,Truck,45.0,,1,3,RAINY
1036,OMR,2022-02-24 00:00:00,11:11, truck,17.0,,-1,0,Clear
1079,,2022-02-06 00:00:00,,Bus,30.0,Over Speed,0,3,
1050,t nagar,19-11-2023,2:63,Bus,45.0,,0,2,Rainy
1033,Anna Nagar,,,bike,,Signal Jump,4,1,Rainy
1062,Chromepet,2023-08-07 00:00:00,19:66,,120.0,signal jump,-1,2,RAINY
1071,Porur,2024-02-26 00:00:00,1:39,Truck,60.0,Signal Jump,3,1,Cloudy
1015,Perungudi,2022-05-13 00:00:00,7:0,Bus,,,0,0,
1033,T Nagar,2023-12-25 00:00:00,1:66,AUTO,60.0,Wrong Turn,-1,3,Cloudy
1014,,2022-03-04 00:00:00,1:57,Auto,120.0,signal jump,3,2,clear
1057,   Anna Nagar,2024-03-23 00:00:00,23:13,,120.0,Distracted Driving,3,2,Clear
1072,Chromepet,19-11-2023,9:26,Bike,60.0,,3,-1,Clear
1016,OMR,2024-01-28 00:00:00,23:55,Bus,30.0,signal jump,4,2,clear
1016,T Nagar,2023-07-16 00:00:00,24:51,Car,45.0,overspeed,0,2,
1045,Porur,2024-05-19 00:00:00,24:39,Bus,22.0,overspeed,-1,0,RAINY
1043,Adyar,,22:54,bike,,Signal Jump,-1,3,Cloudy
1007,,,2:12,CAR,45.0,overspeed,0,2,Cloudy
1051,T Nagar,2022-11-15 00:00:00,4:53,,30.0,Wrong Turn,3,2,RAINY
1087,,2023-06-09 00:00:00,11:66,Car,,Wrong Turn,2,2,RAINY
1092,Tambaram,2023-04-29 00:00:00,, truck,17.0,,2,3,Cloudy
1035,Adyar,2022-02-13 00:00:00,20:8,bus ,60.0,overspeed,4,3,Clear
1005,t nagar,2023-01-19 00:00:00,10:2,Car,120.0,Drunk Driving,-1,3,
1003,,2023-07-27 00:00:00,2:31,Bus,120.0,,3,-1,Cloudy
1010,VELACHERY,2023-12-08 00:00:00,,Bus,15.0,Drunk Driving,3,1,
1097,Adyar,2024-05-09 00:00:00,19:38,AUTO,30.0,,0,-1,Clear
1091,Perungudi,2022-03-25 00:00:00,,bus ,15.0,overspeed,-1,1,clear
1009,Chromepet,2023-10-26 00:00:00,18:66,Auto,22.0,,5,3,clear
1023,,2023-08-24 00:00:00,17:7,bike,120.0,Over Speed,5,0,clear
1086,OMR,2022-09-03 00:00:00,20:36,Bus,22.0,overspeed,0,-1,Clear
1084,Porur,22-04-2024,,bus ,45.0,Signal Jump,2,3,
1044,Porur,2022-12-26 00:00:00,25:13,Bus,45.0,,2,1,
1074,Anna Nagar,2022-06-05 00:00:00,,,30.0,Over Speed,4,0,Cloudy
1028,guindy,2023-03-12 00:00:00,13:20,Bike,15.0,Wrong Turn,1,1,clear
1042,,2022-07-13 00:00:00,9:29,Bus,60.0,Distracted Driving,5,0,RAINY
1066,Velachery,2022-12-03 00:00:00,10:19,Bike,15.0,Wrong Turn,1,0,RAINY
1039,Velachery,2024-03-18 00:00:00,0:9,,30.0,Wrong Turn,0,0,
1005,,03-12-2022,24:63,AUTO,45.0,,5,0,Clear
1090,t nagar,2023-06-27 00:00:00,5:5,AUTO,15.0,,4,2,
1082,,2022-08-02 00:00:00,12:55,bus ,45.0,Drunk Driving,1,0,Rainy
1027,Tambaram,2022-10-27 00:00:00,13:12,Bus,45.0,Drunk Driving,2,-1,RAINY
1067,Perungudi,2023-05-15 00:00:00,,bike,30.0,overspeed,2,-1,Rainy
1006,T Nagar,2023-01-27 00:00:00,,bike,15.0,Over Speed,1,-1,
1099,,2022-03-02 00:00:00,23:11,,,Distracted Driving,-1,2,clear
1027,Chromepet,2022-08-14 00:00:00,4:10,Bus,22.0,,4,3,
1072,Perungudi,26-11-2022,12:54,bus ,45.0,Distracted Driving,3,2,
1028,Velachery,2023-07-17 00:00:00,10:57,Auto,30.0,,5,1,Cloudy
1044,Guindy,2024-03-17 00:00:00,16:15, truck,15.0,Drunk Driving,5,3,Clear
1013,Tambaram,2022-07-22 00:00:00,17:34,Bike,15.0,,3,-1,clear
1046,   Anna Nagar,26-07-2022,19:49,AUTO,,Drunk Driving,4,2,
1089,Porur,,4:40,Truck,120.0,Distracted Driving,0,2,Cloudy
1071,Chromepet,2023-09-07 00:00:00,14:22,CAR,30.0,overspeed,-1,0,RAINY
1092,t nagar,2022-01-22 00:00:00,15:6,bike,120.0,Distracted Driving,5,2,
1057,Perungudi,,9:17,Truck,120.0,Over Speed,1,-1,Clear
1036,VELACHERY,2022-11-26 00:00:00,5:23,Auto,22.0,,5,-1,RAINY
1044,Porur,13-05-2022,3:31,Car,45.0,,1,1,Cloudy
1054,Guindy,,10:53,Truck,30.0,overspeed,2,-1,
1054,Anna Nagar,2022-03-21 00:00:00,6:62,CAR,120.0,signal jump,0,2,
1079,Guindy,2023-11-15 00:00:00,11:9, truck,17.0,signal jump,3,3,Cloudy
1092,Anna Nagar,2022-03-22 00:00:00,7:20, truck,30.0,Distracted Driving,-1,0,RAINY
1048,Chromepet,2023-06-23 00:00:00,0:46,bus ,45.0,Distracted Driving,0,-1,RAINY
1001,   Anna Nagar,,8:0, truck,,overspeed,4,-1,
1035,t nagar,2022-03-08 00:00:00,15:70,Bike,15.0,Wrong Turn,5,1,clear
1035,t nagar,2023-07-29 00:00:00,1:31,Bike,60.0,Over Speed,1,2,Clear
1001,Porur,2023-02-11 00:00:00,25:43,Bike,45.0,overspeed,5,3,Cloudy
1007,guindy,2023-03-10 00:00:00,4:63,Bus,30.0,overspeed,2,-1,
1015,Chromepet,2023-07-05 00:00:00,,CAR,45.0,Signal Jump,-1,0,clear
1096,Tambaram,2022-04-29 00:00:00,6:31,bus ,30.0,Signal Jump,4,2,Cloudy
1030,,2022-02-07 00:00:00,23:32,AUTO,15.0,Wrong Turn,3,1,Rainy
1026,   Anna Nagar,13-09-2023,14:6,Bus,17.0,,1,-1,
1007,Anna Nagar,2023-03-31 00:00:00,3:50,Bus,45.0,Distracted Driving,-1,2,
1081,Perungudi,30-04-2022,22:3,bike,30.0,Wrong Turn,0,-1,Rainy
1053,guindy,06-01-2022,7:15, truck,45.0,Signal Jump,3,1,Cloudy
1037,OMR,2022-04-14 00:00:00,5:43,Car,15.0,Drunk Driving,-1,-1,Cloudy
1075,Perungudi,2024-03-08 00:00:00,14:49,,45.0,Drunk Driving,-1,-1,RAINY
1006,Tambaram,2023-11-13 00:00:00,3:14,Car,30.0,Drunk Driving,3,1,Cloudy
1006,,2023-04-26 00:00:00,,Auto,60.0,signal jump,5,3,RAINY
1037,T Nagar,2023-08-09 00:00:00,, truck,120.0,Over Speed,3,0,
1008,guindy,2023-02-28 00:00:00,1:52,,120.0,Distracted Driving,5,0,Rainy
1088,Adyar,2024-04-30 00:00:00,10:21,Bus,45.0,signal jump,4,3,Clear
1026,,2022-09-29 00:00:00,0:12,,22.0,Drunk Driving,4,2,Cloudy
1031,Perungudi,2022-06-24 00:00:00,20:14,bus ,120.0,signal jump,4,3,Clear
1084,Tambaram,2022-05-23 00:00:00,24:3,Auto,22.0,Drunk Driving,2,-1,Rainy
1016,Velachery,21-07-2022,13:6,Bike,17.0,,-1,0,clear
1013,OMR,10-02-2024,25:49,Auto,17.0,Wrong Turn,-1,2,
1008,T Nagar,2024-05-15 00:00:00,18:47,Car,30.0,Over Speed,2,2,clear
1004,T Nagar,2024-04-10 00:00:00,20:29,,17.0,signal jump,0,2,Rainy
1050,Tambaram,,4:64,AUTO,17.0,Distracted Driving,2,3,RAINY
1006,Guindy,2024-03-16 00:00:00,8:3,,,Over Speed,5,-1,Cloudy
1021,Anna Nagar,,11:4,Car,22.0,,0,1,Rainy
1016,,2023-09-14 00:00:00,3:19,,17.0,,5,2,clear
1022,Velachery,2024-06-19 00:00:00,0:66,Bus,17.0,overspeed,3,2,RAINY
